9626 26369
1560 9522 -244
7557 3129 -807
5713 4678 323
3710 588 814
5311 1000 -891
5602 6795 -413
1443 5326 466
633 2653 0
7728 3108 -263
5316 2821 -854
7037 9445 321
6644 279 -571
5114 4283 281
187 6977 -731
5728 5693 363
1199 446 -329
1445 5579 640
3585 9479 89
7197 5839 506
5447 7720 -66
7838 6889 443
691 3922 250
9000 7066 -860
3673 5495 993
2526 2204 -560
9 1314 -529
735 5089 -9
1043 644 447
5761 5278 792
9389 531 324
4765 2692 -502
3162 5362 657
6058 5080 -371
950 951 -989
8259 331 -557
5006 4126 817
6585 6880 722
8359 6688 -215
3489 7162 -126
2739 9573 -844
5046 188 580
7010 5342 -337
8075 3067 -232
5703 3438 -621
7068 5988 200
419 3329 905
6847 548 -928
517 4451 440
3449 1677 -995
6638 2732 -964
2723 8972 522
3939 9141 462
9571 8590 410
1489 4615 942
4839 4602 -861
652 1919 250
4603 2701 190
3144 1263 39
505 2651 713
9529 1230 150
2356 4306 -982
8037 6724 -283
3624 2658 668
4344 8934 -825
319 7605 891
1665 4006 -357
2286 5173 -502
7422 7388 -606
8010 9057 112
3743 3788 168
8060 4829 997
388 2011 653
3863 4327 -685
4701 4844 231
1495 6367 -762
6808 4781 732
8458 7779 -299
4882 1807 495
7321 5159 -616
2215 8460 546
8572 1564 412
6296 7135 -737
8288 3599 94
5232 1649 789
5952 8192 -532
5058 4313 -893
8688 9230 153
9464 223 -664
2824 7038 68
4164 2776 267
8210 3732 776
7807 7381 -409
8373 2883 72
5607 356 486
676 954 -9
3794 7292 400
717 4930 -744
4743 9581 -584
1725 1767 -858
7916 2845 -573
683 4058 120
1224 4631 171
778 255 -781
860 5427 350
5644 9591 822
3247 4569 -528
1292 6608 972
4345 8730 348
6323 2916 -677
2597 8431 -697
5253 1103 809
3032 7786 389
1973 1305 -386
6970 3998 -987
5782 3560 740
6309 1439 -531
8464 3032 482
6595 5256 -225
5084 2964 532
5088 9326 255
6604 5314 -478
9131 4501 875
8858 209 -455
2409 1775 -561
6572 7072 747
2608 1503 -463
6651 8742 -552
1891 2514 365
2248 7490 -899
4597 7766 345
9566 4075 -860
961 9026 -62
7396 5305 145
3039 5403 -858
3828 6201 965
5331 7196 -820
1626 8322 708
1483 5644 183
2590 5585 824
879 1012 -735
2785 4844 174
3968 1277 953
1808 3292 387
3281 7073 554
3875 2359 -828
507 4286 656
1449 4145 767
6417 4742 -473
129 8324 -968
1019 3828 263
4390 5271 113
1290 2183 -284
8345 6072 559
9482 1141 207
2089 3653 -491
5855 6207 -861
3313 4609 370
5464 8202 651
4191 8496 -780
9427 813 21
7889 1990 745
4215 8748 -390
3587 7261 -262
836 5800 -119
3283 61 149
9574 8605 813
3600 6555 -718
7260 5941 -49
4099 3732 44
2425 7523 -448
1653 4817 227
895 5928 -495
4217 9532 492
8121 6621 -444
1617 1683 -883
6236 6914 -131
5170 4417 786
7711 7387 -393
2257 2395 -351
5708 1595 -21
4036 1200 756
4772 6966 -533
7314 2217 -103
5424 9165 -365
3614 3196 334
1818 6449 882
2430 676 -370
8356 6139 -978
1965 4239 854
1072 1977 -287
1772 9449 -142
6908 4459 379
6374 8049 -258
5024 2143 -940
4528 4239 -575
4117 5798 166
1886 4124 952
2888 277 615
4302 5403 691
1466 4583 -124
7162 6953 629
9453 3477 603
552 2493 866
6504 8201 178
6148 408 -660
4277 3468 572
4978 6235 649
8801 8197 -828
2732 2015 258
3129 2649 878
6369 8633 863
2222 3113 -554
2268 693 593
5379 3036 739
602 7024 -452
5769 3599 683
770 4453 678
873 6423 -558
6690 5029 418
2459 4369 947
8811 5515 -367
2544 1985 -74
1218 8322 469
4556 1263 -769
7383 2172 985
7244 9151 -62
6453 2144 -815
6587 1551 -341
3706 3757 -489
7371 9153 992
5380 1672 -987
6603 8964 530
6040 872 879
9485 6711 -335
1848 2371 -913
1535 2116 702
4081 4257 4
4278 9278 -482
1466 2926 -757
4996 5217 -91
7732 4567 511
8646 76 -395
3949 6679 -880
6919 119 -660
4690 3814 8
5256 8369 -691
6540 2863 -170
6895 308 491
6032 2933 154
4478 6200 -764
6684 8401 -618
7260 6112 -246
4254 2091 -347
6893 3843 377
7299 1758 439
3654 305 -243
6686 3768 -379
2134 5619 -50
9073 4877 -296
9422 4706 -508
7977 1179 895
2374 1846 -484
684 4335 -786
237 933 -170
386 8600 -632
6267 6366 -867
1501 6395 -218
3425 812 -7
8969 2764 651
4986 6024 -113
5348 1562 746
4350 6258 923
9082 1562 588
1871 4907 300
3865 5789 -192
2163 3232 -181
1658 2600 -109
5555 3452 9
2955 1332 214
817 3675 247
763 4572 779
2472 4723 975
6373 1779 859
5517 5048 -686
8273 259 -185
6132 2636 -960
2395 5606 -389
4205 9357 678
3206 2640 904
8145 7801 -564
261 6784 657
1157 8401 -229
2827 4395 905
2951 4104 -710
5770 1381 -457
2769 3451 126
7960 9548 -888
34 1225 342
5380 6389 647
6078 1934 -845
329 5766 968
2083 2806 -907
590 19 328
1137 6709 -881
5029 1308 -651
7414 8723 67
1526 1715 875
5695 1119 541
3447 1849 -826
8837 859 232
1056 4565 -307
3262 9345 -934
3595 8890 853
1757 8817 -616
9614 7175 779
2364 7326 428
7628 7763 197
8210 1422 -728
6330 7146 938
2031 5346 668
3794 8067 423
7308 9245 -243
3563 4974 -686
7125 6712 332
8489 6365 771
5076 6652 309
6597 8186 534
4389 2511 -615
2589 4294 -30
5912 2941 157
8812 4334 201
6460 3699 334
485 4416 -463
5989 3807 -142
2710 2182 -792
7257 5063 -839
4259 5030 840
5097 7818 -203
3096 4619 -239
6531 7245 -663
6556 1880 -95
3850 5439 127
2631 9552 -30
823 1699 350
5295 1780 986
3298 8420 -432
3275 9569 -441
392 954 886
5689 160 -241
7158 9438 246
3918 6838 -288
4643 5172 -603
5891 506 -967
4414 602 755
6337 441 -120
1412 8025 633
1673 5161 952
8837 8083 -740
4362 4169 -641
3156 5828 -478
1551 1271 467
3307 2969 -657
2435 1945 -782
8736 5457 777
3663 730 -354
8901 1361 291
1362 469 -345
3917 9586 175
7122 3550 -609
5203 8747 -185
1637 536 812
4123 8883 966
8174 8511 117
7955 4203 456
3300 7799 -60
7483 1567 928
5288 2975 305
7902 6630 -9
4607 7649 424
8486 4381 -724
2315 7724 -526
1830 5648 -976
5467 4156 -493
2745 3960 -948
4856 3987 -767
5011 6055 828
4314 7844 623
6159 1227 904
7567 2690 -299
5181 8265 701
7780 9623 386
6119 2302 -911
1554 5767 -738
1547 8251 -950
9089 2669 670
1093 8509 603
538 7496 -915
7872 2529 -634
3905 3189 877
1291 954 -618
105 6712 -880
4465 6383 386
1048 9295 -154
997 316 668
475 3862 417
5350 306 801
431 5862 -137
1071 1715 878
2259 8303 603
5929 1725 863
7488 3962 333
6099 2766 61
917 8424 851
6227 5457 -357
8248 595 -330
4053 4741 243
4247 2770 614
6528 9065 -592
9364 7832 -374
7734 7560 474
2269 3522 -770
3879 5305 923
3162 6840 573
3582 2497 422
6832 7898 -893
2612 1641 651
8382 6208 719
7122 928 222
5849 6504 -752
9334 5339 -341
8547 5644 206
6983 997 -277
7360 6967 -61
6691 9299 280
8189 5691 525
7347 6173 536
9291 5769 -290
216 6223 900
706 3424 -58
5362 1022 -750
8754 1306 724
8122 1891 119
10 6598 905
1830 7663 -769
6753 7360 521
536 6874 -463
480 1472 -925
2001 1899 -241
2200 2955 -796
1608 1909 79
2673 4813 613
6192 4247 646
3277 8053 354
3962 1448 954
445 8330 -708
9540 7342 671
2802 1227 223
6697 6956 -759
4905 9304 229
4927 4671 -231
6905 4332 -165
5314 1023 -333
36 4312 752
4542 6999 -233
3371 9023 -17
7721 6577 -608
8973 3974 -457
9002 7072 -160
3005 788 -251
4861 1162 -320
5242 254 -424
1290 9124 172
35 2456 420
9089 6906 -950
5976 7292 533
6948 2958 596
9377 81 86
7387 2444 -647
6483 6603 603
995 7797 -532
6214 4384 823
3343 7335 194
1415 7867 124
3265 463 637
1633 2401 42
4339 7688 499
4887 3546 -547
60 4306 -199
6387 8877 -103
4208 7727 120
3851 1808 -499
4065 877 47
707 3928 -584
5403 2134 392
3556 4492 119
5358 5818 946
2626 1146 11
3922 3451 -816
7389 4832 517
3635 1141 998
9379 8279 -298
4944 6286 308
4463 2292 -109
6945 1416 196
6164 9563 -438
5778 24 -215
4394 302 -946
3100 2192 17
3859 6051 498
849 3272 -501
3422 4048 -307
9043 4215 88
1525 671 -679
7439 4834 -837
4537 8800 -576
6093 3660 -665
1047 7023 -240
5562 6089 229
7983 3209 527
1230 3450 940
5014 5743 -685
7122 6531 -852
1753 4046 -245
8181 9011 72
1367 9164 836
4004 2344 553
399 459 -129
4460 3054 -87
2569 4280 -397
8480 8939 23
7484 4003 -122
6131 6677 89
7259 9443 527
6087 7742 223
701 2218 314
2506 1226 -246
2238 2064 -905
176 7926 576
106 2775 18
8415 3823 -935
3972 6606 599
8038 7339 249
6581 4636 547
3056 3266 -130
3644 1206 451
7833 8686 -606
1419 4162 659
1225 4448 194
7566 2262 745
6285 3036 852
8727 8569 670
6834 5083 960
8610 5152 -769
3491 204 -644
9052 5539 -987
1661 1505 239
6413 3841 -595
7250 6436 -441
3812 8706 -640
3205 5585 550
3012 936 140
4418 971 -585
7083 7897 9
4853 6372 -915
2977 5324 63
6615 6670 741
8086 5399 -239
4530 3201 -706
7033 3936 640
2404 5615 -718
7006 5091 -218
3241 948 292
6888 5995 -496
2308 3704 -471
682 1839 -811
5246 7076 -779
1304 6899 -594
4440 1012 402
1638 1716 404
1254 2076 912
4222 8180 701
3557 908 986
3689 5878 938
8785 4298 492
2882 2606 -962
8636 1044 51
7026 2386 -318
8711 2115 -95
1056 2637 240
3859 4348 -703
7064 4499 683
2623 840 874
1124 1573 43
728 6261 454
1924 6551 -862
2999 2586 600
7245 5956 -954
851 5529 100
6831 2482 -260
3977 9499 -986
4518 3148 -45
5503 8390 -533
8610 4861 968
2001 4440 -310
1546 4651 -36
3668 4671 -695
4566 4065 138
4306 2229 -24
4893 5043 -469
4119 651 -542
5039 6044 -337
7684 3297 492
6934 6701 -938
1052 3698 -536
3378 3384 -375
835 3987 169
542 1881 -587
6753 4506 262
1322 3373 -172
7684 9530 529
2491 3507 -511
8482 2894 454
2779 8870 -27
6942 2094 -109
4492 4054 178
9147 6390 226
8104 3220 -347
9172 8580 929
7500 273 787
7657 6251 122
1657 801 534
8415 3653 -93
7833 4282 826
5564 5755 748
6805 1166 439
4116 7384 213
2124 666 -64
4898 7609 -536
6949 4169 -664
1960 6243 669
5392 26 -771
6408 1353 825
8150 7977 735
2545 7583 72
6557 2660 38
4818 8673 801
22 2126 469
7607 7439 -657
5486 4284 -8
9114 2736 146
285 1010 422
3355 9043 -49
684 3195 378
5352 9225 -487
7457 694 -924
8357 5393 -651
4741 1166 -741
2747 8881 -289
706 224 -375
9193 8252 -441
9202 1692 -753
5822 3935 547
598 583 181
6662 8410 24
9337 2022 -344
7393 4007 -79
3197 574 528
4543 3151 865
3460 8788 514
9160 9233 -486
8713 6040 593
7368 3899 -904
2939 8890 -937
7851 5247 -842
879 4941 -993
7222 2785 671
3533 5661 -640
7785 2961 314
7859 5251 -653
2990 5252 580
8531 6904 545
4098 2270 -377
8087 2974 182
2114 2496 529
3720 4105 5
643 1552 823
8869 5533 -406
2369 2907 39
76 3758 -818
5193 8296 556
3944 2622 159
2926 3572 764
8758 9011 -520
6551 8120 8
1186 8793 439
8040 4504 637
1281 573 663
7610 7168 692
5885 158 -921
5315 5401 -354
8143 7246 -678
3943 1602 -878
3691 5383 -537
4063 2197 -910
8349 8887 908
7751 3006 397
3382 5261 -750
781 3932 -800
6440 2129 953
4407 3857 129
5008 1723 519
9329 8078 -591
1556 5123 602
8329 9063 -149
6438 914 72
1737 597 248
1495 6162 412
51 6691 472
2636 8810 -629
8461 6450 367
1816 3905 -623
1228 3345 -144
4103 6855 178
6917 3741 -880
3920 736 -601
9097 1346 627
1151 1470 240
7340 2426 685
2414 1605 -912
7043 5643 -251
7347 6374 341
2677 168 -972
9423 3871 -995
3550 5250 573
703 6593 -960
2637 3932 -477
1966 9491 384
1127 9050 810
8797 7727 -443
2628 5280 -526
5163 6814 -234
1427 653 145
849 8694 -294
2954 9220 920
3125 8231 848
5780 4244 42
7701 9330 263
3132 5713 -707
6676 9360 683
9234 7185 511
1529 956 630
6457 1914 -356
5867 1472 -796
7852 610 283
8042 9240 -817
6654 1787 728
3196 5437 179
1307 5658 899
1769 7276 869
1596 7190 -511
3440 3282 -613
4132 1829 182
602 7128 -576
1835 7110 -228
8114 3844 745
5269 6398 134
2562 597 -416
9370 3581 -441
8112 9602 379
6477 6531 834
2957 8496 -823
1652 4859 -355
3783 9425 -8
377 8106 394
4323 6591 499
6058 8037 231
2853 3414 -861
8364 2625 244
6258 3647 -682
7220 2609 975
4133 7526 304
5240 2370 -241
1622 8550 813
5627 4494 795
3742 6640 -404
1937 3170 -490
5173 8380 -906
184 5818 -27
2464 6658 -785
6111 2322 452
959 3619 76
8863 6977 382
259 4489 140
2520 3361 494
1651 8933 773
7726 4196 -303
8238 159 777
5849 9616 -86
6832 1227 284
295 2606 270
1429 6865 -570
8106 5108 -711
8087 4211 172
8409 6339 622
2799 7153 -760
2373 1817 -98
8983 556 -570
2337 8751 -425
2158 4189 686
8088 9165 -757
1240 7973 200
5277 9550 -806
8311 5946 27
3442 3719 604
7035 5384 252
3757 8733 956
1465 6684 -139
3690 2311 -713
3704 1879 -157
3040 5559 420
6460 5160 530
7386 6159 -652
8510 5710 349
9255 8342 364
6371 6255 72
1494 2173 854
8227 8321 312
5803 3393 -586
7708 843 126
6982 7167 102
5912 6615 776
6041 5705 357
6872 972 -559
1777 8330 -794
4074 1453 710
1922 2707 -131
871 2175 -648
1209 1456 -619
5116 9594 -657
5252 2957 -55
2701 6461 215
2605 3260 -222
4457 1143 -218
5317 1380 -520
7270 4885 456
1383 8764 -547
7159 71 -585
2254 3394 -722
3024 4850 827
3867 2759 488
327 634 853
2089 4417 -586
4139 1841 -682
3604 1291 -744
1820 3427 828
678 6312 49
2978 6568 331
1532 7510 275
7372 3036 418
4294 1643 955
5446 1835 -831
6359 2919 -284
5845 3876 -464
912 7815 -247
1520 8281 -8
7578 6339 331
8949 5940 15
577 3791 903
2526 1643 134
5510 4772 711
3625 6479 -406
6928 2456 -270
6348 9583 180
1633 5978 164
2154 1804 -857
2805 9250 935
3016 3347 436
8134 5051 -37
9187 9224 536
6375 40 999
3803 7060 -969
2294 1738 -671
8759 5451 -723
1654 1122 888
7964 7537 -772
5199 6063 -770
9503 4592 -329
7358 6528 -663
1489 8224 -658
4163 641 190
866 7169 312
8790 6174 -342
1721 1925 -266
8760 7860 -431
9559 5186 -11
7315 9343 -763
6630 8164 127
5708 2869 -129
4366 7297 -584
5983 71 -402
9264 7989 -439
7207 666 588
3508 6650 -906
7352 8240 593
6301 1687 -92
5333 7489 501
7703 6147 -934
619 1025 544
3245 2360 -856
5158 9320 731
5451 5533 -670
8451 2780 -772
4467 8379 -930
4612 2620 -469
3980 6098 110
1916 1502 768
149 8371 389
8476 8039 -652
242 3492 -676
3434 8479 -190
4491 4777 -156
2919 1643 951
8054 1726 -797
9476 3505 -461
6663 3530 -283
8613 1654 -726
9443 5241 6
4786 7550 -816
393 2501 759
8993 794 297
2453 8896 97
3415 4900 374
9473 5409 -15
4091 6996 245
2673 3248 -541
9206 8023 -425
170 7700 472
3713 4536 -537
7689 1002 212
7475 5960 -95
4456 3959 666
4839 7460 556
1080 1141 -307
5177 2165 -309
6726 7080 -412
7312 78 -657
791 1599 -285
6678 711 73
4451 2685 -557
5561 9056 607
1941 5108 -692
317 7486 682
4363 4489 408
5774 3516 -274
160 1094 -660
8047 1010 324
4041 1926 -450
3191 2629 811
8350 5063 357
4662 1582 -178
2360 6653 -935
4868 1928 -824
5665 1201 510
2148 872 42
4146 962 83
1637 4254 5
9619 2669 944
973 168 842
3959 2190 -886
6560 491 -968
9623 5811 -244
2340 4409 834
560 7350 -751
3922 5092 783
1660 6441 -356
5566 7941 112
86 1697 973
2579 2500 210
1197 6893 -886
2859 3596 -655
1878 2535 764
6967 7631 -27
6623 4725 -646
8478 7740 689
5237 4793 809
5120 3298 -127
4052 5666 449
6826 2768 428
7353 5280 -793
1472 5337 -301
8105 4640 538
7125 7974 -444
971 3791 873
4466 6903 -777
1350 6321 348
6488 7381 496
3686 4880 256
6508 9114 164
8653 1811 -339
9067 418 -339
3060 9257 779
7143 3197 83
5646 7865 -596
1625 2212 625
2837 1084 944
7993 9278 61
4821 5362 -814
4429 6612 215
6071 1516 -363
7125 1392 -267
3855 8675 762
4688 2055 340
4993 1464 294
739 7545 192
4436 7216 127
2232 2665 652
3047 3695 707
148 2256 -142
2953 5584 -567
1050 4798 -993
6615 1924 -233
3491 4764 -440
4745 9334 -745
8596 7693 -761
1796 9298 -894
1550 6368 955
2673 881 374
6853 1399 -453
2260 6978 439
9056 7296 -610
4761 8994 -646
7249 4643 122
7812 3193 -56
2170 5860 -24
576 6436 449
8026 8767 -768
5865 9490 742
9020 3721 378
8172 9232 131
3146 8909 966
9385 6207 248
928 6960 -739
9494 470 678
2826 3852 -611
6 8083 -486
4295 5819 -827
8015 8068 -365
3227 7888 951
2142 5265 192
3602 6896 147
8266 8274 -548
8242 8786 -762
8811 3408 955
7130 3836 982
5051 4354 -555
6873 5619 889
5289 8228 347
9121 3984 205
5742 9303 795
5026 1446 122
205 2222 795
5729 6944 -491
8637 6277 -929
5957 185 -64
421 8092 835
3583 2543 -800
4246 7040 419
2602 868 331
3368 8207 -646
3555 2474 -357
5029 2445 786
4919 8431 -315
8235 7107 -827
9034 345 335
4764 2581 535
3372 1397 302
1703 5900 -563
7879 7419 430
2806 9587 -799
2352 5394 42
1119 5716 -354
6806 1888 406
6082 1663 -364
6016 6298 262
6095 8564 -824
6380 543 -759
4235 6220 -493
3408 2807 256
3686 7386 306
3503 5106 846
2548 1269 -129
6400 1218 413
1672 1929 -395
6982 3548 316
8174 5041 -468
8604 1470 -786
4806 2949 -582
3878 437 654
237 490 -37
6000 8217 207
6068 7417 -450
8173 7294 -715
562 3391 58
1418 122 538
6491 7081 23
2103 8771 -462
6418 6037 708
6208 7909 -560
883 4216 -806
3843 2580 32
6633 4485 918
2987 5459 159
2824 9026 -68
5608 2076 441
7340 1665 -548
5924 3598 517
7225 7998 -113
484 8304 -151
8673 8297 -516
4082 7398 -781
1148 3080 497
5736 844 795
5303 3821 259
7027 434 -641
8608 2511 -109
9522 7395 -129
3614 1803 130
6869 4417 -262
4503 7568 -594
340 6103 -589
3263 1918 -745
1600 5299 -714
6434 1401 594
355 6116 -554
8564 7984 -60
2171 7095 -902
3490 3128 -668
9349 1797 -313
5366 6043 -948
1232 4474 82
9411 3562 -16
7260 5923 762
646 9441 56
5539 4726 -48
3669 7310 -511
8696 4781 -463
2622 4962 -549
2416 9019 544
238 7507 -548
3281 9242 410
6678 800 4
3423 4333 261
6411 8239 934
795 2852 -19
3568 1342 797
8985 8034 -573
8368 1070 -9
9483 9230 977
3920 3234 533
2139 2114 405
4865 5705 -724
2299 8898 36
6271 9225 -637
7315 1936 141
2934 5484 -847
3689 6711 -885
4528 1083 -716
849 8101 648
5301 9536 972
4366 1030 222
5007 5848 -212
3495 9265 -585
3872 8125 -727
1777 2301 590
1323 2754 990
571 8528 987
2559 4276 -696
2474 6083 -853
6146 7525 -889
7081 6049 -179
1861 6768 -319
242 7479 -380
2858 4941 -827
366 7361 230
6297 9383 134
7290 9580 521
2970 4934 -760
927 5831 923
3884 9567 571
6371 9471 -226
4279 3336 -318
7761 4896 -316
8167 5658 -899
7373 8967 69
6025 797 205
8158 7203 -889
948 6109 -443
896 112 614
4585 4950 812
4322 7844 -724
1491 2068 798
2265 2016 -979
9570 5762 -16
1687 6279 -706
9352 2878 935
6966 8931 273
9555 3446 -321
8733 3478 399
3361 3460 811
6157 8066 -838
5890 6940 -152
811 7274 -98
1153 8546 822
3138 7130 652
6690 2067 679
9458 4596 798
101 5338 777
2260 5148 860
2871 8073 723
7946 5982 89
3988 436 911
3463 7423 -433
5441 4352 -753
1918 3758 346
3978 101 285
7397 8602 -661
4122 5820 322
8902 4330 285
7236 6162 -392
409 9095 -280
1608 399 -900
4768 5619 -285
4444 4982 142
8679 955 -115
4130 5320 26
178 4246 -695
6936 1917 64
7627 7742 437
3564 4123 -384
6249 9042 510
4967 3142 946
7385 9338 931
3794 811 770
5132 7086 120
9323 67 703
5455 1236 950
5031 7576 -847
258 6164 -966
6423 7490 469
7491 3735 928
4398 2298 278
9194 8713 -570
8724 3935 444
4754 4326 592
8245 9354 -590
6594 2478 156
4964 4607 757
5015 4844 164
819 5834 -321
1254 4934 18
1340 226 881
8544 7270 916
5175 9167 145
76 5620 377
2250 228 345
8285 9475 -90
7172 2618 118
5279 3244 126
57 4155 -676
3654 3440 869
3448 8208 556
1824 752 321
3993 4169 -919
997 4712 366
653 7577 -688
8192 5613 -546
7866 7143 388
5080 8626 -86
3091 8170 695
6985 200 874
4486 4253 867
5532 3548 498
7451 2218 -229
