17
985 960
156 333 -922
363 539 -900
255 289 103
699 458 -544
793 672 -882
579 428 395
571 653 640
783 837 997
70 736 488
629 17 -98
519 11 -560
497 10 976
123 674 708
39 338 555
594 507 344
712 119 -97
645 797 678
252 270 255
335 156 -908
126 648 835
288 306 497
100 386 -342
114 88 552
810 652 -675
719 57 46
843 299 -456
642 524 -243
640 621 -264
648 651 -727
291 34 -332
776 654 101
795 758 344
324 409 812
336 364 -790
441 17 -699
577 414 407
340 589 -174
305 124 -713
88 588 52
27 83 -977
433 227 216
771 671 -289
751 621 526
227 538 789
535 276 -181
570 358 -185
276 196 111
11 511 -542
113 430 170
665 140 -798
626 715 801
293 480 -97
725 146 899
335 182 855
443 553 -746
34 146 849
110 90 278
610 580 -976
829 381 753
643 353 260
826 787 -150
741 691 310
740 109 -535
383 248 -153
3 703 -293
314 590 -947
251 757 702
445 131 594
188 476 -731
284 127 787
525 564 -548
248 544 -405
611 154 -845
127 306 -255
543 508 708
628 124 -460
200 685 -179
405 341 -245
739 375 62
39 70 -720
335 755 -845
133 671 -582
423 100 -180
693 360 741
289 377 486
6 375 185
96 254 -924
755 552 850
408 308 -862
122 632 805
109 141 913
197 42 121
151 829 709
357 35 235
723 133 816
768 771 631
521 282 348
487 397 -409
87 343 73
388 460 -656
68 156 658
261 805 -451
504 675 664
238 244 -412
273 494 450
681 490 672
100 155 508
598 572 -196
165 537 -243
500 224 628
381 40 -664
130 171 -740
67 390 85
677 684 -185
381 839 893
695 202 -10
103 798 -763
423 133 155
546 192 -626
342 782 -14
566 558 747
406 808 -585
287 516 629
382 283 -870
686 244 469
217 379 960
608 552 346
396 585 775
559 675 -700
781 213 70
812 373 341
102 82 -852
450 319 -188
732 632 -236
365 827 -842
202 218 487
803 784 -582
498 439 -935
393 263 -167
14 668 770
717 566 190
841 577 -348
682 623 -854
719 301 -505
710 296 -218
390 346 305
742 300 998
323 457 145
420 278 -402
56 22 499
433 26 -533
304 842 97
541 10 149
537 580 -580
460 381 -161
323 139 -273
796 2 352
243 614 -783
627 830 -947
171 214 -310
184 292 -248
187 332 -29
227 196 -438
330 726 -549
415 274 984
305 141 285
729 787 -204
27 747 -870
401 303 -959
362 701 196
490 703 -413
680 571 382
356 652 -228
24 113 -375
299 657 -41
649 530 -139
556 309 -539
10 307 417
544 501 46
286 840 272
584 574 -506
623 303 981
521 715 932
411 363 530
5 492 -441
600 364 -878
837 832 -349
302 525 130
327 733 252
112 822 119
620 715 839
36 52 -480
34 534 178
12 373 549
397 692 -559
85 598 290
324 702 20
433 320 13
401 91 899
737 297 -917
592 160 303
454 22 210
380 285 279
401 110 -457
252 280 489
9 778 487
83 266 -182
245 124 -147
762 133 -724
444 81 -433
81 99 -680
581 427 -611
843 12 713
652 436 -356
328 753 -999
406 362 600
486 651 901
807 265 -449
610 833 -12
60 216 769
622 158 402
399 630 957
485 620 70
299 23 -693
729 725 -86
506 252 415
486 378 139
779 409 -460
512 363 773
168 2 -699
250 812 746
588 406 -141
205 744 -72
334 577 -561
819 786 105
397 544 -962
294 841 101
394 777 834
392 559 -762
201 443 -31
427 149 351
384 650 -328
318 249 -614
566 205 -959
309 50 -383
548 194 655
105 547 281
695 444 855
337 654 -157
122 674 909
519 733 579
220 160 266
519 106 654
639 288 -462
81 804 874
698 609 644
752 235 930
197 20 -155
381 158 -923
593 694 -288
702 616 259
336 396 -190
288 575 987
9 595 891
158 560 -781
77 168 723
265 173 769
533 786 589
531 57 -106
616 572 -901
277 421 -328
753 444 790
454 526 77
394 294 -679
127 460 988
267 422 261
736 444 161
635 645 -4
376 428 709
486 313 295
578 183 960
821 627 885
532 645 -549
511 278 -97
657 161 780
168 464 -858
548 364 208
838 364 971
35 635 -132
294 517 445
98 185 -980
375 12 -481
65 15 -594
518 483 827
762 676 -450
508 435 -249
397 831 -587
31 704 373
620 74 648
729 20 34
745 420 -876
198 326 354
282 380 542
266 435 -335
129 89 992
359 705 723
3 68 993
401 64 552
728 358 -974
705 270 545
312 254 430
836 450 723
789 250 -191
685 495 -60
254 111 421
344 558 -278
30 664 -854
414 778 -122
3 453 27
764 681 -229
635 595 162
176 655 -60
384 595 536
682 446 400
346 497 -712
630 545 626
138 7 -39
682 524 -672
273 263 -149
445 112 -2
736 326 376
254 812 236
687 364 -962
814 525 501
885 978
236 344 -669
696 776 752
231 265 893
175 49 982
597 110 -446
786 622 -562
2 839 688
802 770 612
655 92 645
824 405 -247
738 44 803
721 316 -481
691 172 540
39 233 130
803 277 -183
111 494 412
71 482 58
766 626 996
793 823 -95
669 252 165
622 364 419
819 324 376
296 171 -669
546 652 747
403 564 731
775 63 -168
18 653 -276
624 473 -991
243 619 449
608 143 -752
402 291 -815
69 349 -526
735 378 -373
338 201 586
411 327 318
725 714 -666
142 701 447
516 189 -843
568 694 375
391 170 -634
720 209 623
286 845 -768
67 219 60
122 816 -714
437 474 -942
157 487 -529
280 803 -323
729 353 -425
19 92 504
116 303 -43
740 514 39
38 582 -334
512 266 303
281 373 912
511 349 52
205 353 -617
630 611 -802
158 431 -732
213 407 -247
876 745 969
532 539 458
286 578 578
521 274 322
591 816 877
513 251 392
12 335 -436
234 41 139
850 432 608
428 625 789
13 358 -950
154 268 -919
227 52 947
501 119 865
421 821 875
382 697 -398
139 431 374
229 346 -281
266 20 589
403 512 -806
682 363 -883
496 61 402
232 751 122
483 28 -681
644 217 -863
568 192 -280
43 212 -770
207 377 -473
623 301 -883
428 421 857
420 606 -954
77 594 849
718 608 257
270 685 -151
31 93 82
456 882 -16
653 217 -856
735 595 978
614 717 346
494 318 487
145 276 -419
688 81 -542
118 596 453
102 172 -557
667 202 640
24 592 -362
529 683 25
408 227 -17
371 788 656
291 723 -637
498 816 -728
611 682 550
258 367 -374
220 708 -35
730 172 463
33 341 489
648 592 146
231 880 750
721 455 -175
770 306 971
351 229 -632
804 454 367
774 107 837
545 550 -401
493 162 116
55 602 717
579 173 237
509 512 765
686 22 -622
484 678 649
881 420 798
424 45 168
733 331 936
233 267 757
882 480 -886
502 237 433
89 631 -826
102 511 584
385 129 -406
295 149 -87
508 422 749
36 867 -339
851 126 -194
745 81 -642
148 93 509
459 539 280
397 594 262
879 408 938
846 364 926
619 660 796
485 856 -688
744 97 -443
437 109 106
301 260 -724
331 578 770
410 696 -556
442 134 -239
707 492 352
865 64 -213
477 194 692
724 812 -70
34 40 -530
17 630 -978
508 50 388
708 111 -851
688 44 934
707 493 -822
607 143 930
706 837 571
226 480 626
726 329 948
618 640 -387
271 322 323
591 270 696
614 182 587
796 437 687
363 359 -95
124 303 -705
71 820 522
514 183 993
586 294 -24
10 873 800
671 733 -949
180 324 215
63 110 897
410 5 687
290 673 -662
68 857 151
616 164 -356
456 152 -151
56 709 801
213 632 486
139 497 75
496 551 -548
750 387 -743
535 830 930
465 242 -417
327 386 704
741 493 172
772 399 -615
386 153 -852
694 165 -320
382 331 -11
254 167 -451
533 452 373
280 88 953
475 284 333
418 352 -308
447 104 342
698 417 129
316 160 -299
771 291 768
71 872 380
208 718 -893
442 285 130
516 599 -538
238 280 537
132 563 -312
629 545 489
602 620 -683
392 91 -647
150 339 640
384 557 -400
825 52 93
123 775 -230
358 91 -799
882 749 966
843 65 596
849 78 -923
441 554 -290
827 716 169
31 542 440
709 342 66
128 236 269
649 499 556
633 129 -644
64 631 -2
558 423 796
839 28 994
227 294 143
325 585 -916
473 716 597
677 842 809
5 564 -720
311 526 -62
441 301 -478
159 93 733
707 429 -328
424 389 -916
433 188 5
121 447 -785
600 485 -803
112 753 406
453 528 -950
848 394 448
166 880 386
3 351 571
284 860 724
277 243 -323
468 541 452
694 67 -495
840 448 -768
276 735 -836
326 427 -750
43 781 -588
144 130 -441
884 693 220
582 140 756
308 3 184
294 733 -274
766 582 567
299 235 484
861 347 -390
175 657 -643
180 47 246
739 330 -87
327 881 -383
401 389 380
651 135 293
112 575 914
709 743 77
130 312 370
375 749 -671
693 769 944
343 375 501
678 353 -423
802 417 180
576 402 759
458 581 39
111 390 -451
30 195 390
506 813 -882
771 426 -575
503 486 408
503 533 -41
689 271 580
398 146 -251
411 588 -782
516 452 -720
515 191 706
470 67 -69
255 782 -624
93 840 -8
487 572 236
194 517 -407
213 282 614
116 191 -315
625 17 -997
137 596 -154
202 656 -32
803 593 -989
750 842 20
786 131 292
359 598 -123
545 147 113
454 552 -500
617 867 370
653 586 545
134 712 -949
37 159 -145
351 152 615
519 291 -807
101 643 -856
9 550 614
678 80 171
222 71 628
231 511 54
81 155 803
403 218 -158
179 427 -102
345 339 200
180 183 -542
544 251 953
437 670 -262
315 268 893
721 32 -3
388 484 -463
738 575 37
410 68 -446
192 794 655
427 798 846
145 835 -888
352 771 199
138 214 -339
62 608 -929
568 483 -405
520 304 542
622 89 957
224 254 416
529 545 858
724 691 830
491 177 -180
195 470 784
333 633 798
363 383 -283
302 461 683
685 644 166
123 711 766
820 785 -834
321 5 -323
70 504 -385
277 267 -322
427 513 532
319 562 29
162 348 124
717 530 830
291 703 -61
724 348 964
111 60 -98
792 861 890
448 654 312
223 383 -720
619 524 582
68 681 -37
653 336 -273
467 366 575
689 787 175
627 34 -567
603 766 -709
356 697 456
559 436 -661
123 757 -823
467 545 -778
231 131 202
570 184 865
57 681 233
588 127 -102
338 319 623
720 787 -244
419 126 -252
588 497 587
877 69 358
278 365 -489
422 181 326
843 803 335
520 224 -378
504 590 489
1 809 -550
448 513 -294
740 96 -36
622 467 -162
757 291 -657
43 54 946
800 134 -610
375 110 -600
335 174 146
853 375 818
235 202 -286
243 31 -24
116 573 770
471 56 -283
148 411 -269
337 558 -522
431 87 113
820 851 298
147 427 -294
251 450 -804
143 582 -934
30 498 -7
137 185 532
870 350 311
826 600 767
825 48 -498
486 663 78
242 777 -957
741 136 -997
775 846 457
657 30 726
856 126 -620
816 583 702
351 670 569
20 450 665
251 373 -143
820 513 199
856 715 -475
122 388 103
241 583 783
207 86 546
368 66 446
139 60 -38
813 291 -882
230 362 -797
320 691 459
305 450 -523
20 547 642
224 85 -953
722 716 83
170 150 584
388 366 407
792 35 -531
187 14 -174
401 113 -30
735 611 -500
132 607 538
560 631 -311
352 56 922
586 332 -902
130 164 -255
679 74 909
239 354 -656
713 806 -945
182 679 -34
102 818 350
551 56 168
326 431 104
13 130 47
568 463 751
26 817 163
533 622 -149
102 638 168
203 579 -352
655 819 -923
30 743 -685
744 523 -241
629 743 750
11 39 -889
497 284 983
202 85 52
622 258 -206
172 7 845
654 540 527
692 569 747
802 397 428
125 324 -859
88 789 -494
34 611 -904
693 51 387
709 692 855
81 177 -347
50 784 -82
204 58 959
85 743 -370
509 226 -700
231 570 -674
143 115 -975
87 640 375
469 593 827
405 486 -923
613 479 923
271 679 8
58 140 -61
712 173 -955
606 105 -612
295 712 191
814 103 -322
288 374 973
15 217 92
648 677 327
396 377 273
438 659 475
586 425 -209
250 58 784
822 503 305
732 680 -57
97 452 -171
702 6 708
488 617 47
300 26 60
656 511 235
95 384 598
783 507 538
399 216 -798
189 293 837
648 343 197
826 96 308
28 419 177
39 316 -604
118 872 26
784 562 -578
792 400 641
424 200 -28
327 441 -951
119 380 817
647 744 76
451 748 211
307 26 -45
836 539 -443
516 186 628
345 176 213
811 303 -764
431 3 948
451 189 803
871 510 -355
317 312 -293
557 47 628
841 461 180
525 680 787
850 309 768
595 143 -450
109 104 -821
367 344 -760
815 312 -635
849 774 -884
513 374 -357
574 726 -643
304 832 -606
78 393 550
214 176 929
593 56 -222
465 373 954
521 556 176
518 607 -991
190 732 529
141 41 959
845 595 -461
761 182 -554
306 74 -157
305 846 618
96 796 454
122 91 63
155 438 872
576 832 533
755 386 -235
766 326 29
441 12 -462
84 222 -192
4 423 -365
319 27 -299
361 780 977
187 43 -548
579 253 -698
528 451 -765
396 417 155
354 643 -433
836 695 -269
423 420 942
482 663 192
334 293 -574
775 621 -172
90 451 -554
37 405 -63
403 512 -891
404 710 221
340 248 -326
614 384 -287
622 385 -279
457 79 252
135 499 659
501 221 -139
761 200 617
484 298 -825
514 828 -840
131 205 -178
778 674 -987
153 360 -1000
538 123 412
503 424 737
91 870 812
495 132 -447
510 243 -465
270 348 150
493 823 78
419 284 875
202 161 -413
725 881 663
497 514 -798
409 503 909
225 500 69
11 744 848
405 511 -962
364 475 716
645 422 246
723 848 72
467 717 -284
602 786 853
90 681 110
614 515 314
812 449 -859
804 251 -997
177 143 24
841 256 -156
729 442 252
722 242 -848
502 778 -147
601 485 172
680 445 76
21 603 68
363 28 -392
837 527 132
463 93 -170
866 186 -661
167 535 70
327 93 -945
514 300 646
186 781 -940
484 340 -235
43 564 -195
838 521 -934
225 559 142
161 547 117
441 371 230
12 731 -794
481 438 121
64 163 -842
244 612 212
252 281 -130
109 774 -743
229 68 890
68 413 -891
308 126 176
332 437 -143
418 860 287
362 884 -643
157 177 430
360 273 289
382 855 508
783 772 -369
9 148 475
162 829 -410
522 882 712
642 71 -47
588 741 -481
61 243 663
767 88 765
821 212 -806
669 442 -368
171 646 587
860 420 782
523 337 199
65 291 -16
615 621 -127
151 175 -67
811 861 -144
15 253 29
175 611 -143
604 15 187
247 488 917
752 254 -885
442 283 -285
19 326 -246
490 676 -776
444 641 -325
163 222 224
165 141 -868
588 661 -591
55 176 -849
609 325 192
762 360 975
597 526 113
824 297 719
226 228 -937
394 489 683
461 419 353
535 279 47
557 46 -315
239 321 -879
405 821 888
579 712 751
4 82 -308
549 694 -255
419 285 -995
868 567 799
378 786 593
862 425 131
482 137 -810
502 334 644
197 185 -777
748 552 599
726 658 -43
21 7 753
23 143 665
517 21 81
3 837 -872
560 873 50
213 293 -314
854 183 -215
600 51 798
646 298 -660
179 536 521
783 477 191
560 19 305
813 733 694
336 651 -639
635 78 -98
560 416 -488
139 322 366
782 396 -282
761 366 -882
377 7 -77
697 146 343
572 521 -902
674 450 -833
65 213 -719
259 108 646
143 544 588
337 2 -683
829 267 -200
156 811 -591
246 98 422
244 705 11
629 305 -877
9 375 691
124 842 760
764 213 -577
602 578 -99
558 390 -697
278 715 -180
361 152 -766
182 479 879
467 570 -916
625 67 -81
157 263 636
462 25 -301
310 485 0
716 554 -173
136 850 622
654 91 -898
783 30 711
506 809 268
381 668 962
69 426 -661
764 14 414
585 727 -78
58 432 989
205 567 49
136 386 153
6 799 768
449 523 -220
16 769 14
560 646 202
308 309 -760
92 278 325
526 110 -161
697 552 -405
833 62 -981
587 528 -169
665 527 897
733 455 800
540 301 798
334 469 634
140 401 -627
600 817 -648
329 743 716
456 557 203
358 36 -780
354 56 -587
318 831 -862
340 159 -906
441 265 -637
385 444 -624
650 594 -546
435 689 -755
472 492 -590
878 348 -261
571 857 76
304 228 641
112 827 691
494 470 -34
800 344 372
374 49 -550
819 473 -583
701 217 -442
167 526 811
846 605 895
531 155 -851
649 181 391
546 65 -284
225 105 998
768 508 -979
378 163 768
682 144 -833
110 248 40
843 207 -163
251 532 515
759 166 28
487 577 -778
806 97 -109
800 73 -937
419 267 171
36 262 973
868 594 150
515 775 19
571 345 864
695 762 -661
792 255 572
247 97 315
677 44 -387
559 74 -720
258 249 501
270 761 192
247 70 -128
852 380 488
469 678 -955
427 822 676
636 815 -213
848 6 -830
245 811 -571
709 520 -933
709 278 -196
847 729 904
207 116 -870
319 147 970
117 716 -792
821 253 832
198 697 -155
840 15 -629
725 585 -479
150 726 -456
708 63 -528
530 658 181
698 879 825
349 361 -290
518 814 705
772 870 670
534 444 110
765 550 -107
499 699 525
801 838 679
637 285 857
857 251 -656
336 90 -851
845 452 651
498 557 -536
462 758 -350
841 230 -821
247 136 448
67 458 505
27 1 462
457 353 961
377 777 -331
135 590 -311
622 261 -436
510 204 203
837 358 360
767 576 743
107 268 900
670 802 535
102 217 232
406 684 521
318 679 106
408 499 -508
29 406 -651
472 246 -736
314 844 411
533 310 281
255 170 489
589 672 48
100 788 821
513 461 515
76 734 738
104 132 871
818 170 889
481 384 211
307 744 -433
423 769 -699
500 784 172
59 365 -232
504 233 -694
746 820 -579
353 486 421
870 271 -491
410 436 -930
555 800 574
696 175 755
108 503 -34
665 713 -592
77 561 61
306 299 915
871 201 191
798 166 -347
556 617 153
494 677 290
92 159 -317
747 25 -691
727 425 -490
288 290 -154
818 322 -706
103 36 657
228 89 643
237 531 822
733 725 298
233 339 961
561 211 -141
467 780 -721
417 434 41
183 418 -443
693 532 196
483 167 850
12 37 -911
234 532 559
744 322 -343
654 494 198
