19
981 1802
537 847 168
836 572 829
601 635 577
887 677 622
727 309 498
632 85 71
503 174 890
429 604 785
112 705 62
387 309 552
307 820 912
487 529 39
762 50 626
252 353 849
212 669 799
358 224 387
266 826 387
256 511 77
762 670 421
283 867 233
407 862 936
617 162 847
853 250 753
118 791 853
68 119 866
304 538 438
39 461 169
525 681 949
70 64 813
68 223 159
31 566 353
589 596 603
530 850 910
541 484 359
86 112 345
656 215 651
843 264 424
199 163 336
699 241 917
866 381 715
155 123 780
335 42 795
27 216 622
195 729 209
271 643 530
374 56 77
296 748 308
407 478 623
829 237 372
439 3 114
565 644 318
436 715 108
815 188 840
201 843 379
51 384 17
524 539 430
684 158 716
443 235 133
171 693 322
106 148 573
280 495 982
797 248 528
530 492 204
556 411 516
309 137 714
493 531 510
383 511 822
224 826 252
666 421 236
234 783 548
219 166 900
873 647 572
373 405 524
129 692 423
362 547 36
129 32 301
357 666 82
165 244 622
80 70 514
591 282 872
877 233 846
328 507 217
843 515 610
320 25 620
772 745 918
481 194 963
471 729 237
64 364 316
151 496 363
560 193 36
738 151 555
451 174 52
205 427 112
384 660 902
447 603 692
478 540 861
258 552 162
38 599 861
142 487 204
331 286 752
687 331 630
180 466 7
662 325 697
653 259 104
613 721 271
758 653 662
43 567 609
792 237 147
880 207 731
525 799 100
20 55 539
799 480 436
601 336 254
4 687 624
368 9 648
598 13 443
571 849 558
813 430 293
552 883 970
221 592 91
677 144 105
883 446 220
89 679 495
218 798 230
820 410 81
478 884 608
599 87 659
231 241 490
793 647 731
778 652 63
371 432 877
119 771 303
819 882 587
100 755 310
408 616 992
28 111 759
805 424 925
797 731 949
118 825 265
600 710 972
717 656 619
365 39 491
124 783 756
739 294 718
667 437 303
84 843 652
72 803 331
774 181 845
667 708 306
287 443 248
790 448 306
213 411 703
547 757 468
594 211 34
195 410 729
657 644 20
567 124 211
452 665 874
84 620 634
280 623 734
721 77 736
135 168 823
94 273 341
9 56 182
428 525 881
389 633 815
696 410 448
441 698 685
613 405 247
828 147 940
392 258 937
794 367 398
331 257 10
9 312 513
696 332 690
157 687 920
854 261 7
544 173 659
433 632 903
11 135 197
712 397 303
557 829 70
485 55 663
167 306 305
244 596 833
677 766 148
444 722 370
146 189 450
37 709 972
282 836 457
112 41 911
275 656 38
97 630 148
292 642 401
832 491 926
243 879 993
355 679 724
432 106 951
91 172 464
306 574 564
647 326 56
563 236 178
722 822 42
621 732 230
389 286 538
382 307 256
496 282 466
435 756 146
291 474 702
749 249 252
851 650 666
69 32 59
366 837 177
231 46 727
312 867 602
4 532 628
883 772 256
783 65 719
226 791 603
741 349 147
155 376 376
622 216 614
197 188 711
209 255 387
763 393 748
548 616 175
261 178 3
77 607 662
874 683 569
23 314 16
141 761 17
258 253 844
175 510 239
587 641 855
593 180 267
638 459 855
281 804 955
65 359 543
35 287 938
670 347 221
798 579 106
758 876 474
875 601 593
690 850 728
168 739 655
50 756 548
743 92 240
160 85 59
770 667 618
99 702 443
804 64 514
155 208 400
810 5 654
379 667 411
493 318 582
305 786 117
230 592 907
621 533 409
109 507 726
795 139 987
882 867 180
487 295 759
502 504 109
353 335 954
587 878 500
884 763 423
767 872 396
205 206 526
470 292 641
861 856 222
545 179 922
796 183 808
264 731 923
84 727 458
253 229 134
696 680 627
109 33 214
679 358 89
75 33 717
478 611 513
39 386 945
767 587 859
463 384 48
875 747 762
624 470 289
165 172 768
623 133 71
842 769 703
79 123 42
385 884 610
653 392 759
811 824 948
315 193 844
452 27 439
794 257 886
120 481 643
438 300 421
56 17 830
186 830 285
842 499 669
557 251 851
887 583 840
141 405 531
875 646 40
164 681 213
127 71 269
862 659 201
173 207 238
619 193 14
570 762 915
86 230 592
593 168 439
686 699 491
49 230 445
825 540 568
350 529 466
846 859 742
36 689 999
154 387 268
546 527 589
626 120 357
362 751 980
403 51 162
166 148 327
670 772 653
54 839 275
453 636 335
327 638 106
485 147 508
274 424 16
151 555 399
253 216 407
156 152 78
807 760 148
300 503 365
877 134 454
863 168 273
534 246 771
586 192 129
651 726 165
517 783 455
355 876 230
637 134 601
797 20 271
164 504 751
277 35 81
179 572 725
418 659 562
677 125 108
380 206 608
251 505 937
625 463 615
462 657 971
861 340 879
556 104 63
143 140 108
297 246 650
272 182 670
510 768 218
678 57 370
540 578 981
135 680 596
219 65 176
344 104 706
75 63 335
42 560 944
360 778 602
150 19 339
425 140 563
379 617 196
674 821 365
851 558 171
343 829 51
332 759 665
126 177 648
345 533 339
342 709 677
501 751 759
739 578 172
635 883 465
577 795 176
271 873 774
824 343 946
301 475 201
735 715 679
237 752 771
177 808 183
663 21 324
41 163 914
413 157 484
844 623 378
378 804 438
90 407 661
824 479 71
318 152 81
727 303 277
393 448 665
462 400 722
594 411 268
601 175 884
480 563 375
479 859 814
750 882 772
423 794 605
768 757 123
333 585 54
737 156 246
556 696 436
380 350 66
290 688 992
323 43 553
371 741 100
490 558 468
864 243 908
496 127 623
91 291 12
173 398 415
571 353 791
362 26 704
870 179 984
373 864 865
372 725 303
678 796 737
111 676 823
344 97 993
451 390 3
305 80 745
573 412 904
36 492 863
440 806 12
218 425 82
431 396 305
119 481 913
760 800 361
387 506 711
31 290 877
146 694 112
55 179 577
576 37 447
6 279 838
556 528 553
133 854 569
632 11 333
792 704 961
64 745 812
513 224 133
747 749 854
354 406 484
332 707 515
423 714 642
307 334 457
709 26 544
312 351 996
15 297 336
888 1719
520 363 346
666 785 266
548 395 68
842 661 645
99 334 690
829 107 600
35 773 143
430 216 946
294 437 44
576 73 785
538 488 389
467 148 794
869 776 674
18 370 941
342 308 297
748 779 303
468 215 392
15 84 56
565 639 602
736 687 264
498 358 303
216 299 407
363 157 983
507 794 720
747 868 458
185 290 420
713 628 468
408 854 475
524 878 226
445 713 335
457 276 991
680 387 437
468 396 217
556 771 82
80 448 909
360 98 992
80 312 608
502 15 868
239 472 995
432 317 494
219 808 603
792 114 373
64 872 310
353 415 758
28 580 948
534 279 581
256 239 56
772 492 365
540 613 337
131 390 43
384 434 606
817 394 217
501 568 385
139 468 666
728 557 308
139 804 725
755 569 87
329 575 589
743 803 288
298 200 730
847 349 418
572 239 872
822 859 47
377 291 159
730 806 876
150 559 847
102 424 769
165 560 650
538 34 50
716 374 548
28 179 873
196 274 348
487 580 409
348 812 304
90 419 226
411 86 446
768 888 173
173 110 732
514 737 522
786 374 270
18 645 948
750 883 716
236 790 681
611 609 164
386 802 841
757 268 563
739 176 624
690 852 494
364 171 949
419 166 952
103 100 22
125 309 502
537 657 168
721 644 97
411 331 23
394 30 860
725 153 148
357 636 74
251 392 271
439 245 632
592 714 933
162 672 175
832 790 772
650 553 942
502 765 609
262 252 200
838 701 335
568 649 392
81 835 800
292 378 798
384 593 704
62 640 549
834 354 1000
7 593 419
852 230 332
266 195 303
105 293 802
36 694 324
672 350 902
350 161 264
885 431 182
313 822 764
672 553 699
610 770 98
13 118 262
314 597 577
197 494 793
782 594 786
351 300 83
727 560 581
188 673 157
421 575 970
443 785 243
817 714 483
403 778 505
782 177 267
278 652 17
428 615 833
847 528 259
719 471 194
842 587 44
17 885 906
116 539 125
254 40 488
572 789 752
166 496 524
687 268 297
778 123 977
142 135 976
815 345 153
459 95 9
34 240 221
463 533 504
782 416 900
459 136 26
631 633 988
561 18 750
686 780 486
434 758 160
134 359 450
429 605 443
783 690 958
115 537 183
196 864 548
68 461 859
393 704 33
3 828 173
114 723 249
801 134 890
583 619 16
317 657 878
172 279 225
501 519 117
435 704 211
350 401 314
883 319 621
134 567 516
665 373 565
229 98 794
67 544 767
626 512 96
636 370 662
1 49 960
329 14 515
42 884 403
855 528 636
445 333 430
121 420 836
269 412 347
515 364 268
859 886 754
9 725 833
877 555 481
868 852 314
493 832 290
358 248 725
266 524 704
730 674 388
281 92 460
478 754 401
781 728 405
515 330 452
252 763 405
1 313 106
379 449 600
173 401 491
834 748 227
613 864 70
323 195 335
94 858 630
120 550 858
726 867 709
837 645 885
686 146 230
194 726 50
387 260 722
424 645 502
173 246 113
388 396 743
203 83 782
291 208 835
695 702 223
375 148 516
846 749 36
749 315 66
40 119 414
340 667 42
480 827 857
678 762 221
26 19 257
779 299 529
154 658 381
642 863 813
153 426 250
859 402 868
615 162 481
282 550 777
280 204 838
114 557 566
106 213 281
883 275 713
824 393 590
547 274 383
533 631 479
886 64 55
513 381 281
381 230 992
38 642 951
742 360 897
560 164 206
739 860 320
63 225 855
803 33 765
39 596 735
329 237 688
7 766 608
430 669 662
387 736 395
418 269 542
217 512 433
397 768 625
705 127 643
39 807 475
793 172 702
153 425 55
583 277 88
92 228 924
330 530 81
358 643 761
851 567 865
137 12 583
182 100 978
76 474 382
814 148 999
665 162 46
7 148 497
132 517 314
320 339 174
287 530 747
458 2 207
87 157 774
263 872 567
769 449 600
182 272 345
593 105 443
881 283 587
677 167 26
346 865 814
422 257 104
208 578 368
264 663 785
888 835 419
358 530 957
560 486 299
416 617 736
624 523 257
48 78 531
4 164 548
441 542 293
240 149 218
877 680 62
519 259 586
50 776 634
106 391 205
330 106 962
738 363 17
580 413 545
851 520 556
587 761 818
292 640 189
309 425 321
765 606 267
397 368 700
850 578 519
385 684 474
815 287 554
302 797 430
409 301 330
462 494 273
156 99 550
224 509 719
804 313 41
80 645 407
721 344 896
507 422 254
170 644 124
838 30 579
130 301 840
495 399 81
47 377 845
373 755 65
578 616 140
137 488 16
856 604 861
183 107 600
736 59 652
763 342 747
877 195 778
223 326 946
561 619 865
182 318 348
209 724 101
558 242 822
24 534 815
407 647 39
857 301 68
68 579 121
240 463 424
753 228 861
134 315 412
477 299 986
375 119 243
657 322 549
268 672 141
692 137 97
212 293 594
200 886 484
697 475 277
595 219 725
833 508 96
365 606 196
96 91 457
222 95 613
208 326 407
678 416 673
859 384 591
783 329 822
6 133 181
376 294 23
577 81 993
629 20 267
739 810 172
228 402 883
564 865 781
356 38 240
854 370 271
231 572 230
206 215 884
311 298 705
831 30 208
333 785 741
468 450 193
249 746 55
408 470 713
856 425 284
325 848 429
210 205 999
97 620 549
245 709 727
722 806 698
171 25 241
632 399 22
412 623 96
562 152 674
13 507 246
387 240 337
223 847 16
102 115 360
360 405 440
808 670 263
561 492 528
154 478 521
839 49 756
837 674 815
459 115 186
243 609 211
413 477 665
266 333 577
269 741 709
324 503 338
378 116 146
250 502 126
627 350 1000
823 205 266
802 372 215
627 805 358
523 738 337
354 566 757
803 245 282
335 785 131
546 726 112
836 122 293
154 505 488
679 318 240
874 716 272
508 74 587
546 428 92
626 651 896
805 295 98
315 793 136
125 325 339
264 360 358
400 254 755
405 716 199
698 10 281
503 759 266
209 312 602
521 238 954
201 361 685
706 401 310
34 405 972
885 73 718
182 155 650
582 770 876
525 171 929
337 224 589
806 75 364
362 880 388
260 253 977
771 491 360
318 712 151
790 639 758
790 74 577
572 34 876
662 857 483
694 587 319
54 438 832
733 335 314
871 646 166
781 616 364
785 657 27
285 188 665
141 133 128
228 718 637
501 773 304
75 113 330
806 191 918
588 257 307
199 274 480
277 701 106
17 481 639
523 158 621
415 370 145
638 113 846
329 804 661
284 762 714
107 229 379
765 33 657
289 793 455
8 749 516
413 820 938
393 611 811
702 879 127
555 557 574
327 493 998
246 832 180
49 55 820
811 533 125
748 709 376
696 399 90
854 345 99
705 306 483
752 253 737
581 400 21
249 771 629
373 417 388
857 35 764
551 731 892
286 109 143
670 859 96
273 423 103
610 784 722
639 449 906
724 512 850
173 542 392
887 815 887
673 443 663
353 684 886
165 291 532
714 246 321
634 428 613
230 334 802
497 793 87
30 848 897
1 332 378
275 341 185
429 514 68
579 119 2
671 819 20
838 330 551
327 105 766
526 24 43
494 10 781
631 693 539
244 10 412
424 421 107
179 660 473
118 467 220
445 438 746
451 569 137
622 527 479
348 504 907
73 341 295
434 664 540
316 102 569
103 558 37
569 860 756
539 725 472
866 487 85
53 257 284
132 622 524
537 501 431
275 201 970
296 693 480
436 841 887
664 45 389
121 262 795
790 642 433
581 564 293
805 654 525
507 280 276
26 359 233
380 46 15
62 735 969
491 792 47
649 132 547
238 520 542
104 282 241
579 144 893
881 182 540
351 261 643
636 486 120
453 281 146
194 479 381
234 199 729
887 458 274
433 158 367
693 201 121
606 134 177
621 55 187
563 210 74
307 256 948
268 288 729
342 260 359
335 808 868
680 880 219
647 160 295
540 763 996
547 839 265
63 395 969
143 136 577
410 747 734
333 674 715
515 653 830
880 440 35
73 311 279
648 347 134
364 212 892
117 785 155
42 59 340
564 440 235
368 835 118
1 632 825
83 637 230
834 639 273
11 262 781
23 56 438
160 246 395
453 239 460
233 420 997
124 599 66
835 624 482
802 846 21
139 201 814
620 600 812
767 41 527
728 858 71
735 815 172
531 165 327
519 357 389
650 375 521
542 127 748
335 235 58
232 605 720
685 261 938
417 200 319
855 191 826
795 246 252
147 323 376
765 151 685
744 722 841
397 739 612
170 833 274
155 562 531
84 887 50
741 405 422
673 397 745
325 391 949
818 738 653
502 777 303
135 380 4
97 349 162
26 808 1000
620 612 541
187 435 449
703 256 502
468 228 677
13 865 168
426 309 174
468 737 949
470 352 319
747 671 256
18 46 536
114 805 148
625 33 828
820 490 574
378 580 274
761 83 306
158 252 239
290 748 525
246 789 399
193 547 220
837 138 412
567 327 76
741 194 959
846 465 757
806 624 920
65 805 713
784 470 140
680 531 216
751 483 123
96 309 611
812 184 614
464 864 304
866 158 891
475 526 138
121 807 96
409 303 349
739 160 861
586 215 824
413 14 454
539 198 499
10 137 597
47 607 222
163 338 29
46 304 735
466 509 139
260 707 816
386 192 752
233 628 242
251 700 970
316 374 757
837 346 457
718 673 941
725 404 70
41 808 280
63 385 771
145 151 847
521 73 120
634 412 913
58 867 407
724 597 506
42 550 914
363 372 843
106 564 13
24 860 577
879 336 287
217 264 988
163 206 627
473 477 902
654 223 238
883 777 206
510 118 515
705 360 187
887 775 328
683 296 915
199 86 962
856 313 640
24 505 989
771 19 434
432 571 27
120 153 245
679 480 992
155 757 497
443 760 607
605 39 548
839 730 57
661 817 352
578 565 808
615 476 233
795 737 745
603 709 895
292 672 195
845 174 29
632 332 736
830 39 820
763 10 684
527 772 469
285 382 899
181 38 424
504 58 865
788 317 627
360 499 846
771 245 806
527 185 858
56 52 789
658 62 738
96 361 121
532 84 959
755 493 20
300 717 980
420 785 525
668 781 985
481 525 2
562 439 548
117 64 368
479 46 471
205 337 150
333 848 558
661 693 226
353 743 746
747 809 360
615 104 792
830 238 275
579 238 168
381 370 622
29 463 8
445 442 785
167 300 878
167 529 190
835 584 948
324 104 851
48 834 372
296 753 161
431 429 671
361 184 197
455 642 643
